Hooker 2015-05-02 17:07:33.142328 |      MouseMoveHooker |           NSMouseMoved | y=96.83984375 x=561.50390625
Hooker 2015-05-02 17:07:33.159827 |      MouseMoveHooker |           NSMouseMoved | y=99.96484375 x=563.58984375
Hooker 2015-05-02 17:07:33.177543 |      MouseMoveHooker |           NSMouseMoved | y=102.05078125 x=564.62890625
Hooker 2015-05-02 17:07:33.195332 |      MouseMoveHooker |           NSMouseMoved | y=103.4375 x=565.32421875
Hooker 2015-05-02 17:07:33.395262 |      MouseMoveHooker |           NSMouseMoved | y=102.4375 x=565.32421875
Hooker 2015-05-02 17:07:33.431009 |      MouseMoveHooker |           NSMouseMoved | y=101.4375 x=565.32421875
Hooker 2015-05-02 17:07:33.491815 |      MouseMoveHooker |           NSMouseMoved | y=102.4375 x=565.32421875
Hooker 2015-05-02 17:07:33.506980 |      MouseMoveHooker |           NSMouseMoved | y=108.69140625 x=564.28125
Hooker 2015-05-02 17:07:33.523880 |      MouseMoveHooker |           NSMouseMoved | y=118.0703125 x=563.2421875
Hooker 2015-05-02 17:07:33.541900 |      MouseMoveHooker |           NSMouseMoved | y=131.62109375 x=562.19921875
Hooker 2015-05-02 17:07:33.561209 |      MouseMoveHooker |           NSMouseMoved | y=146.2109375 x=562.19921875
Hooker 2015-05-02 17:07:33.579545 |      MouseMoveHooker |           NSMouseMoved | y=158.71484375 x=562.19921875
Hooker 2015-05-02 17:07:33.593350 |      MouseMoveHooker |           NSMouseMoved | y=166.01171875 x=562.19921875
Hooker 2015-05-02 17:07:33.610535 |      MouseMoveHooker |           NSMouseMoved | y=173.3046875 x=562.19921875
Hooker 2015-05-02 17:07:33.627129 |      MouseMoveHooker |           NSMouseMoved | y=176.78125 x=562.19921875
Hooker 2015-05-02 17:07:33.644055 |      MouseMoveHooker |           NSMouseMoved | y=176.78125 x=563.2421875
Hooker 2015-05-02 17:07:33.664119 |      MouseMoveHooker |           NSMouseMoved | y=176.78125 x=563.93359375
Hooker 2015-05-02 17:07:33.711571 |      MouseMoveHooker |           NSMouseMoved | y=175.78125 x=563.93359375
Hooker 2015-05-02 17:07:33.736867 |      MouseMoveHooker |           NSMouseMoved | y=175.0859375 x=563.93359375
Hooker 2015-05-02 17:07:33.813144 |      MouseMoveHooker |           NSMouseMoved | y=174.390625 x=563.93359375
Hooker 2015-05-02 17:07:33.828710 |      MouseMoveHooker |           NSMouseMoved | y=172.3046875 x=563.93359375
Hooker 2015-05-02 17:07:33.845694 |      MouseMoveHooker |           NSMouseMoved | y=167.09375 x=563.93359375
Hooker 2015-05-02 17:07:33.863580 |      MouseMoveHooker |           NSMouseMoved | y=158.7578125 x=563.93359375
Hooker 2015-05-02 17:07:33.880623 |      MouseMoveHooker |           NSMouseMoved | y=151.4609375 x=562.89453125
Hooker 2015-05-02 17:07:33.898552 |      MouseMoveHooker |           NSMouseMoved | y=143.125 x=560.80859375
Hooker 2015-05-02 17:07:33.916303 |      MouseMoveHooker |           NSMouseMoved | y=134.7890625 x=559.765625
Hooker 2015-05-02 17:07:34.153724 |      MouseMoveHooker |           NSMouseMoved | y=134.7890625 x=557.765625
Hooker 2015-05-02 17:07:34.165955 |      MouseMoveHooker |           NSMouseMoved | y=134.7890625 x=552.5546875
Hooker 2015-05-02 17:07:34.186105 |      MouseMoveHooker |           NSMouseMoved | y=133.74609375 x=545.26171875
Hooker 2015-05-02 17:07:34.202681 |      MouseMoveHooker |           NSMouseMoved | y=131.66015625 x=534.83984375
Hooker 2015-05-02 17:07:34.223689 |      MouseMoveHooker |           NSMouseMoved | y=130.62109375 x=524.41796875
Hooker 2015-05-02 17:07:34.236237 |      MouseMoveHooker |           NSMouseMoved | y=130.62109375 x=518.1640625
Hooker 2015-05-02 17:07:34.253540 |      MouseMoveHooker |           NSMouseMoved | y=130.62109375 x=512.953125
Hooker 2015-05-02 17:07:34.272507 |      MouseMoveHooker |           NSMouseMoved | y=130.62109375 x=509.828125
Hooker 2015-05-02 17:07:34.290184 |      MouseMoveHooker |           NSMouseMoved | y=132.62109375 x=509.828125
Hooker 2015-05-02 17:07:34.449492 |      MouseMoveHooker |           NSMouseMoved | y=132.62109375 x=508.828125
Hooker 2015-05-02 17:07:34.464830 |      MouseMoveHooker |           NSMouseMoved | y=133.66015625 x=502.57421875
Hooker 2015-05-02 17:07:34.482667 |      MouseMoveHooker |           NSMouseMoved | y=140.95703125 x=491.109375
Hooker 2015-05-02 17:07:34.501160 |      MouseMoveHooker |           NSMouseMoved | y=151.37890625 x=476.51953125
Hooker 2015-05-02 17:07:34.517102 |      MouseMoveHooker |           NSMouseMoved | y=164.92578125 x=461.9296875
Hooker 2015-05-02 17:07:34.535708 |      MouseMoveHooker |           NSMouseMoved | y=174.3046875 x=453.59375
Hooker 2015-05-02 17:07:34.551664 |      MouseMoveHooker |           NSMouseMoved | y=178.47265625 x=448.73046875
Hooker 2015-05-02 17:07:34.569594 |      MouseMoveHooker |           NSMouseMoved | y=179.47265625 x=448.73046875
Hooker 2015-05-02 17:07:34.710296 |    MouseButtonHooker |        NSLeftMouseDown | y=179.47265625 x=448.73046875
Hooker 2015-05-02 17:07:34.724110 |    MouseButtonHooker |          NSLeftMouseUp | y=179.47265625 x=448.73046875
Hooker 2015-05-02 17:07:35.000035 |      MouseMoveHooker |           NSMouseMoved | y=178.47265625 x=448.73046875
Hooker 2015-05-02 17:07:35.015547 |      MouseMoveHooker |           NSMouseMoved | y=171.1796875 x=451.85546875
Hooker 2015-05-02 17:07:35.034909 |      MouseMoveHooker |           NSMouseMoved | y=160.7578125 x=458.109375
Hooker 2015-05-02 17:07:35.050437 |      MouseMoveHooker |           NSMouseMoved | y=145.125 x=467.48828125
Hooker 2015-05-02 17:07:35.068362 |      MouseMoveHooker |           NSMouseMoved | y=131.23046875 x=477.91015625
Hooker 2015-05-02 17:07:35.086846 |      MouseMoveHooker |           NSMouseMoved | y=117.68359375 x=488.33203125
Hooker 2015-05-02 17:07:35.101740 |      MouseMoveHooker |           NSMouseMoved | y=106.21875 x=495.625
Hooker 2015-05-02 17:07:35.121392 |      MouseMoveHooker |           NSMouseMoved | y=97.87890625 x=500.8359375
Hooker 2015-05-02 17:07:35.137800 |      MouseMoveHooker |           NSMouseMoved | y=90.5859375 x=503.96484375
Hooker 2015-05-02 17:07:35.153044 |      MouseMoveHooker |           NSMouseMoved | y=83.2890625 x=505.0078125
Hooker 2015-05-02 17:07:35.174704 |      MouseMoveHooker |           NSMouseMoved | y=77.73046875 x=506.39453125
Hooker 2015-05-02 17:07:35.186782 |      MouseMoveHooker |           NSMouseMoved | y=72.51953125 x=507.4375
Hooker 2015-05-02 17:07:35.208270 |      MouseMoveHooker |           NSMouseMoved | y=67.3125 x=508.48046875
Hooker 2015-05-02 17:07:35.224100 |      MouseMoveHooker |           NSMouseMoved | y=64.18359375 x=509.5234375
Hooker 2015-05-02 17:07:35.238883 |      MouseMoveHooker |           NSMouseMoved | y=60.015625 x=510.21875
Hooker 2015-05-02 17:07:35.259318 |      MouseMoveHooker |           NSMouseMoved | y=52.71875 x=511.2578125
Hooker 2015-05-02 17:07:35.278453 |      MouseMoveHooker |           NSMouseMoved | y=42.296875 x=512.30078125
Hooker 2015-05-02 17:07:35.291375 |      MouseMoveHooker |           NSMouseMoved | y=31.87890625 x=512.30078125
Hooker 2015-05-02 17:07:35.312149 |      MouseMoveHooker |           NSMouseMoved | y=21.45703125 x=513.34375
Hooker 2015-05-02 17:07:35.326955 |      MouseMoveHooker |           NSMouseMoved | y=11.73046875 x=514.734375
Hooker 2015-05-02 17:07:35.345399 |      MouseMoveHooker |           NSMouseMoved | y=3.390625 x=515.7734375
Hooker 2015-05-02 17:07:35.365225 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=516.81640625
Hooker 2015-05-02 17:07:35.377434 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=517.859375
Hooker 2015-05-02 17:07:35.396594 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=517.859375
Hooker 2015-05-02 17:07:35.410516 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=517.859375
Hooker 2015-05-02 17:07:35.741658 |      MouseMoveHooker |           NSMouseMoved | y=0.6953125 x=518.5546875
Hooker 2015-05-02 17:07:35.757259 |      MouseMoveHooker |           NSMouseMoved | y=2.78125 x=520.63671875
Hooker 2015-05-02 17:07:35.774855 |      MouseMoveHooker |           NSMouseMoved | y=3.82421875 x=522.72265625
Hooker 2015-05-02 17:07:35.791086 |      MouseMoveHooker |           NSMouseMoved | y=3.82421875 x=523.765625
Hooker 2015-05-02 17:07:35.810072 |      MouseMoveHooker |           NSMouseMoved | y=4.8671875 x=525.84765625
Hooker 2015-05-02 17:07:35.827634 |      MouseMoveHooker |           NSMouseMoved | y=4.8671875 x=526.890625
Hooker 2015-05-02 17:07:35.844224 |      MouseMoveHooker |           NSMouseMoved | y=4.8671875 x=528.9765625
Hooker 2015-05-02 17:07:35.861428 |      MouseMoveHooker |           NSMouseMoved | y=5.55859375 x=529.671875
Hooker 2015-05-02 17:07:35.877188 |      MouseMoveHooker |           NSMouseMoved | y=5.55859375 x=530.7109375
Hooker 2015-05-02 17:07:35.897622 |      MouseMoveHooker |           NSMouseMoved | y=5.55859375 x=531.75390625
Hooker 2015-05-02 17:07:35.916628 |      MouseMoveHooker |           NSMouseMoved | y=5.55859375 x=532.796875
Hooker 2015-05-02 17:07:36.024411 |      MouseMoveHooker |           NSMouseMoved | y=4.8671875 x=532.796875
Hooker 2015-05-02 17:07:36.042407 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.796875
Hooker 2015-05-02 17:07:36.057186 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.796875
Hooker 2015-05-02 17:07:36.076735 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.796875
Hooker 2015-05-02 17:07:36.094954 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.796875
Hooker 2015-05-02 17:07:36.110105 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.796875
Hooker 2015-05-02 17:07:36.128790 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=531.40625
Hooker 2015-05-02 17:07:36.143450 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=530.3671875
Hooker 2015-05-02 17:07:36.564391 |      MouseMoveHooker |           NSMouseMoved | y=0.6953125 x=530.3671875
Hooker 2015-05-02 17:07:36.581529 |      MouseMoveHooker |           NSMouseMoved | y=2.78125 x=530.3671875
Hooker 2015-05-02 17:07:36.599525 |      MouseMoveHooker |           NSMouseMoved | y=5.90625 x=530.3671875
Hooker 2015-05-02 17:07:36.617620 |      MouseMoveHooker |           NSMouseMoved | y=7.9921875 x=530.3671875
Hooker 2015-05-02 17:07:36.635505 |      MouseMoveHooker |           NSMouseMoved | y=11.1171875 x=531.40625
Hooker 2015-05-02 17:07:36.651657 |      MouseMoveHooker |           NSMouseMoved | y=12.5078125 x=532.1015625
Hooker 2015-05-02 17:07:36.671851 |      MouseMoveHooker |           NSMouseMoved | y=13.55078125 x=532.1015625
Hooker 2015-05-02 17:07:36.688063 |      MouseMoveHooker |           NSMouseMoved | y=14.59375 x=532.1015625
Hooker 2015-05-02 17:07:36.709191 |      MouseMoveHooker |           NSMouseMoved | y=15.6328125 x=532.1015625
Hooker 2015-05-02 17:07:36.738316 |      MouseMoveHooker |           NSMouseMoved | y=14.6328125 x=532.1015625
Hooker 2015-05-02 17:07:36.754141 |      MouseMoveHooker |           NSMouseMoved | y=5.25390625 x=532.1015625
Hooker 2015-05-02 17:07:36.772624 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.1015625
Hooker 2015-05-02 17:07:36.790506 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=532.1015625
Hooker 2015-05-02 17:07:36.807062 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=531.05859375
Hooker 2015-05-02 17:07:36.825224 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=530.01953125
Hooker 2015-05-02 17:07:36.843417 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=528.62890625
Hooker 2015-05-02 17:07:36.858701 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:36.876867 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:37.328870 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:37.346848 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:37.362761 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:37.382816 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:37.396935 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=527.5859375
Hooker 2015-05-02 17:07:37.417203 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=526.54296875
Hooker 2015-05-02 17:07:37.432762 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=525.84765625
Hooker 2015-05-02 17:07:37.451239 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=524.80859375
Hooker 2015-05-02 17:07:37.468034 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=523.765625
Hooker 2015-05-02 17:07:37.486970 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=522.72265625
Hooker 2015-05-02 17:07:37.501972 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=521.6796875
Hooker 2015-05-02 17:07:37.521600 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=520.984375
Hooker 2015-05-02 17:07:37.536786 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=519.984375
Hooker 2015-05-02 17:07:37.747345 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=519.984375
Hooker 2015-05-02 17:07:37.762841 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=513.734375
Hooker 2015-05-02 17:07:37.780602 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=508.5234375
Hooker 2015-05-02 17:07:37.796671 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=504.35546875
Hooker 2015-05-02 17:07:37.813274 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=501.2265625
Hooker 2015-05-02 17:07:37.829514 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=497.05859375
Hooker 2015-05-02 17:07:37.845697 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=493.93359375
Hooker 2015-05-02 17:07:37.864088 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=492.54296875
Hooker 2015-05-02 17:07:37.881418 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=492.54296875
Hooker 2015-05-02 17:07:37.899373 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=492.54296875
Hooker 2015-05-02 17:07:37.917206 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=492.54296875
Hooker 2015-05-02 17:07:37.934101 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=492.54296875
Hooker 2015-05-02 17:07:37.951455 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=492.54296875
Hooker 2015-05-02 17:07:37.969555 |      MouseMoveHooker |           NSMouseMoved | y=0.00390625 x=493.54296875
Hooker 2015-05-02 17:07:37.991128 |      MouseMoveHooker |           NSMouseMoved | y=1.00390625 x=493.54296875
Hooker 2015-05-02 17:07:38.006455 |      MouseMoveHooker |           NSMouseMoved | y=7.25390625 x=494.5859375
Hooker 2015-05-02 17:07:38.025546 |      MouseMoveHooker |           NSMouseMoved | y=15.59375 x=496.66796875
Hooker 2015-05-02 17:07:38.041010 |      MouseMoveHooker |           NSMouseMoved | y=28.09765625 x=500.8359375
Hooker 2015-05-02 17:07:38.059822 |      MouseMoveHooker |           NSMouseMoved | y=38.51953125 x=506.046875
Hooker 2015-05-02 17:07:38.078109 |      MouseMoveHooker |           NSMouseMoved | y=43.3828125 x=509.5234375
Hooker 2015-05-02 17:07:38.092206 |      MouseMoveHooker |           NSMouseMoved | y=47.55078125 x=512.6484375
Hooker 2015-05-02 17:07:38.112349 |      MouseMoveHooker |           NSMouseMoved | y=49.63671875 x=516.81640625
Hooker 2015-05-02 17:07:38.127541 |      MouseMoveHooker |           NSMouseMoved | y=51.71875 x=518.90234375
Hooker 2015-05-02 17:07:38.146035 |      MouseMoveHooker |           NSMouseMoved | y=53.109375 x=520.984375
Hooker 2015-05-02 17:07:38.170677 |      MouseMoveHooker |           NSMouseMoved | y=53.109375 x=521.6796875
Hooker 2015-05-02 17:07:38.195078 |      MouseMoveHooker |           NSMouseMoved | y=53.109375 x=522.375
Hooker 2015-05-02 17:07:38.255683 |      MouseMoveHooker |           NSMouseMoved | y=53.109375 x=523.375
Hooker 2015-05-02 17:07:38.272453 |      MouseMoveHooker |           NSMouseMoved | y=52.06640625 x=524.41796875
Hooker 2015-05-02 17:07:38.288702 |      MouseMoveHooker |           NSMouseMoved | y=48.94140625 x=524.41796875
Hooker 2015-05-02 17:07:38.313518 |      MouseMoveHooker |           NSMouseMoved | y=42.6875 x=524.41796875
Hooker 2015-05-02 17:07:38.325846 |      MouseMoveHooker |           NSMouseMoved | y=42.6875 x=524.41796875
Hooker 2015-05-02 17:07:38.338439 |      MouseMoveHooker |           NSMouseMoved | y=39.5625 x=524.41796875
Hooker 2015-05-02 17:07:38.356191 |      MouseMoveHooker |           NSMouseMoved | y=36.78125 x=524.41796875
Hooker 2015-05-02 17:07:38.372573 |      MouseMoveHooker |           NSMouseMoved | y=35.7421875 x=524.41796875
Hooker 2015-05-02 17:07:38.395529 |      MouseMoveHooker |           NSMouseMoved | y=33.65625 x=524.41796875
Hooker 2015-05-02 17:07:38.564924 |    MouseButtonHooker |       NSRightMouseDown | y=33.65625 x=524.41796875
Hooker 2015-05-02 17:07:38.675531 |    MouseButtonHooker |         NSRightMouseUp | y=33.65625 x=524.41796875
Hooker 2015-05-02 17:07:38.884106 |      MouseMoveHooker |           NSMouseMoved | y=35.65625 x=524.41796875
Hooker 2015-05-02 17:07:38.900685 |      MouseMoveHooker |           NSMouseMoved | y=42.953125 x=524.41796875
Hooker 2015-05-02 17:07:38.917959 |      MouseMoveHooker |           NSMouseMoved | y=53.37109375 x=524.41796875
Hooker 2015-05-02 17:07:38.935176 |      MouseMoveHooker |           NSMouseMoved | y=61.7109375 x=526.5
Hooker 2015-05-02 17:07:38.954249 |      MouseMoveHooker |           NSMouseMoved | y=69.00390625 x=528.5859375
Hooker 2015-05-02 17:07:38.967271 |      MouseMoveHooker |           NSMouseMoved | y=73.17578125 x=529.9765625
Hooker 2015-05-02 17:07:38.987110 |      MouseMoveHooker |           NSMouseMoved | y=76.30078125 x=531.01953125
Hooker 2015-05-02 17:07:39.003618 |      MouseMoveHooker |           NSMouseMoved | y=79.42578125 x=532.05859375
Hooker 2015-05-02 17:07:39.022025 |      MouseMoveHooker |           NSMouseMoved | y=81.51171875 x=533.1015625
Hooker 2015-05-02 17:07:39.036184 |      MouseMoveHooker |           NSMouseMoved | y=82.5546875 x=534.14453125
Hooker 2015-05-02 17:07:39.056593 |      MouseMoveHooker |           NSMouseMoved | y=84.63671875 x=535.1875
Hooker 2015-05-02 17:07:39.071318 |      MouseMoveHooker |           NSMouseMoved | y=85.33203125 x=535.8828125
Hooker 2015-05-02 17:07:39.090433 |      MouseMoveHooker |           NSMouseMoved | y=85.33203125 x=536.921875
Hooker 2015-05-02 17:07:39.141465 |      MouseMoveHooker |           NSMouseMoved | y=86.02734375 x=537.6171875
Hooker 2015-05-02 17:07:39.175121 |      MouseMoveHooker |           NSMouseMoved | y=87.02734375 x=537.6171875
Hooker 2015-05-02 17:07:39.267589 |      MouseMoveHooker |           NSMouseMoved | y=88.02734375 x=537.6171875
Hooker 2015-05-02 17:07:39.298461 |      MouseMoveHooker |           NSMouseMoved | y=88.72265625 x=538.3125
Hooker 2015-05-02 17:07:39.314918 |      MouseMoveHooker |           NSMouseMoved | y=89.765625 x=538.3125
Hooker 2015-05-02 17:07:39.332210 |      MouseMoveHooker |           NSMouseMoved | y=90.8046875 x=538.3125
Hooker 2015-05-02 17:07:39.349867 |      MouseMoveHooker |           NSMouseMoved | y=92.890625 x=538.3125
Hooker 2015-05-02 17:07:39.368265 |      MouseMoveHooker |           NSMouseMoved | y=94.9765625 x=539.35546875
Hooker 2015-05-02 17:07:39.385157 |      MouseMoveHooker |           NSMouseMoved | y=97.05859375 x=540.3984375
Hooker 2015-05-02 17:07:39.402114 |      MouseMoveHooker |           NSMouseMoved | y=99.14453125 x=540.3984375
Hooker 2015-05-02 17:07:39.419033 |      MouseMoveHooker |           NSMouseMoved | y=99.14453125 x=541.44140625
Hooker 2015-05-02 17:07:39.436869 |      MouseMoveHooker |           NSMouseMoved | y=100.14453125 x=541.44140625
Hooker 2015-05-02 17:07:39.605164 |      MouseMoveHooker |           NSMouseMoved | y=100.83984375 x=541.44140625
Hooker 2015-05-02 17:07:39.622181 |      MouseMoveHooker |           NSMouseMoved | y=101.87890625 x=541.44140625
Hooker 2015-05-02 17:07:39.641217 |      MouseMoveHooker |           NSMouseMoved | y=103.96484375 x=541.44140625
Hooker 2015-05-02 17:07:39.656307 |      MouseMoveHooker |           NSMouseMoved | y=105.0078125 x=541.44140625
Hooker 2015-05-02 17:07:39.675067 |      MouseMoveHooker |           NSMouseMoved | y=107.08984375 x=542.48046875
Hooker 2015-05-02 17:07:39.691695 |      MouseMoveHooker |           NSMouseMoved | y=107.78515625 x=542.48046875
Hooker 2015-05-02 17:07:39.709574 |      MouseMoveHooker |           NSMouseMoved | y=108.828125 x=543.5234375
Hooker 2015-05-02 17:07:39.727261 |      MouseMoveHooker |           NSMouseMoved | y=109.87109375 x=543.5234375
Hooker 2015-05-02 17:07:39.742588 |      MouseMoveHooker |           NSMouseMoved | y=111.953125 x=544.56640625
Hooker 2015-05-02 17:07:39.760685 |      MouseMoveHooker |           NSMouseMoved | y=116.125 x=545.609375
Hooker 2015-05-02 17:07:39.776464 |      MouseMoveHooker |           NSMouseMoved | y=120.29296875 x=547.69140625
Hooker 2015-05-02 17:07:39.794874 |      MouseMoveHooker |           NSMouseMoved | y=123.41796875 x=548.734375
Hooker 2015-05-02 17:07:39.811357 |      MouseMoveHooker |           NSMouseMoved | y=127.5859375 x=549.77734375
Hooker 2015-05-02 17:07:39.829159 |      MouseMoveHooker |           NSMouseMoved | y=129.671875 x=550.8203125
Hooker 2015-05-02 17:07:39.847145 |      MouseMoveHooker |           NSMouseMoved | y=132.796875 x=551.859375
Hooker 2015-05-02 17:07:39.863585 |      MouseMoveHooker |           NSMouseMoved | y=133.4921875 x=552.5546875
Hooker 2015-05-02 17:07:39.880301 |      MouseMoveHooker |           NSMouseMoved | y=134.53515625 x=552.5546875
Hooker 2015-05-02 17:07:39.912408 |      MouseMoveHooker |           NSMouseMoved | y=135.578125 x=552.5546875
Hooker 2015-05-02 17:07:39.928786 |      MouseMoveHooker |           NSMouseMoved | y=135.578125 x=553.5546875
Hooker 2015-05-02 17:07:39.945882 |      MouseMoveHooker |           NSMouseMoved | y=136.62109375 x=553.5546875
Hooker 2015-05-02 17:07:39.987961 |      MouseMoveHooker |           NSMouseMoved | y=137.62109375 x=553.5546875
Hooker 2015-05-02 17:07:40.006488 |      MouseMoveHooker |           NSMouseMoved | y=137.62109375 x=554.5546875
Hooker 2015-05-02 17:07:40.036499 |      MouseMoveHooker |           NSMouseMoved | y=138.3125 x=554.5546875
Hooker 2015-05-02 17:07:40.075398 |      MouseMoveHooker |           NSMouseMoved | y=139.3125 x=555.5546875
Hooker 2015-05-02 17:07:40.100479 |      MouseMoveHooker |           NSMouseMoved | y=140.0078125 x=555.5546875
Hooker 2015-05-02 17:07:40.130831 |      MouseMoveHooker |           NSMouseMoved | y=140.0078125 x=556.25
Hooker 2015-05-02 17:07:40.146351 |      MouseMoveHooker |           NSMouseMoved | y=141.0078125 x=556.25
Hooker 2015-05-02 17:07:40.369319 |      MouseMoveHooker |           NSMouseMoved | y=141.0078125 x=566.58984375
Hooker 2015-05-02 17:07:40.384034 |      MouseMoveHooker |           NSMouseMoved | y=141.0078125 x=566.58984375
Hooker 2015-05-02 17:07:40.398304 |      MouseMoveHooker |           NSMouseMoved | y=141.0078125 x=577.0078125
Hooker 2015-05-02 17:07:40.416407 |      MouseMoveHooker |           NSMouseMoved | y=141.0078125 x=609.31640625
Hooker 2015-05-02 17:07:40.434786 |      MouseMoveHooker |           NSMouseMoved | y=138.92578125 x=647.875
Hooker 2015-05-02 17:07:40.450664 |      MouseMoveHooker |           NSMouseMoved | y=128.50390625 x=690.60546875
Hooker 2015-05-02 17:07:40.467141 |      MouseMoveHooker |           NSMouseMoved | y=115.99609375 x=723.2578125
Hooker 2015-05-02 17:07:40.486416 |      MouseMoveHooker |           NSMouseMoved | y=107.66015625 x=743.05859375
Hooker 2015-05-02 17:07:40.508308 |      MouseMoveHooker |           NSMouseMoved | y=97.23828125 x=764.9453125
Hooker 2015-05-02 17:07:40.518570 |      MouseMoveHooker |           NSMouseMoved | y=97.23828125 x=764.9453125
Hooker 2015-05-02 17:07:40.537747 |      MouseMoveHooker |           NSMouseMoved | y=96.1953125 x=768.0703125
Hooker 2015-05-02 17:07:40.554726 |      MouseMoveHooker |           NSMouseMoved | y=95.5 x=768.765625
Hooker 2015-05-02 17:07:40.758052 |      MouseMoveHooker |           NSMouseMoved | y=96.5 x=768.765625
Hooker 2015-05-02 17:07:40.773309 |      MouseMoveHooker |           NSMouseMoved | y=101.7109375 x=768.765625
Hooker 2015-05-02 17:07:40.793821 |      MouseMoveHooker |           NSMouseMoved | y=109.0078125 x=768.765625
Hooker 2015-05-02 17:07:40.809173 |      MouseMoveHooker |           NSMouseMoved | y=118.38671875 x=768.765625
Hooker 2015-05-02 17:07:40.825975 |      MouseMoveHooker |           NSMouseMoved | y=123.59765625 x=769.80859375
Hooker 2015-05-02 17:07:40.844963 |      MouseMoveHooker |           NSMouseMoved | y=127.0703125 x=770.50390625
Hooker 2015-05-02 17:07:40.861243 |      MouseMoveHooker |           NSMouseMoved | y=128.11328125 x=770.50390625
Hooker 2015-05-02 17:07:40.880028 |      MouseMoveHooker |           NSMouseMoved | y=129.15625 x=770.50390625
Hooker 2015-05-02 17:07:40.896853 |      MouseMoveHooker |           NSMouseMoved | y=131.23828125 x=763.20703125
Hooker 2015-05-02 17:07:40.914176 |      MouseMoveHooker |           NSMouseMoved | y=136.1015625 x=739.5859375
Hooker 2015-05-02 17:07:40.929979 |      MouseMoveHooker |           NSMouseMoved | y=143.3984375 x=702.0703125
Hooker 2015-05-02 17:07:40.947121 |      MouseMoveHooker |           NSMouseMoved | y=151.734375 x=658.296875
Hooker 2015-05-02 17:07:40.965983 |      MouseMoveHooker |           NSMouseMoved | y=157.98828125 x=629.1171875
Hooker 2015-05-02 17:07:40.982474 |      MouseMoveHooker |           NSMouseMoved | y=163.19921875 x=605.1484375
Hooker 2015-05-02 17:07:40.998641 |      MouseMoveHooker |           NSMouseMoved | y=164.58984375 x=589.16796875
Hooker 2015-05-02 17:07:41.015638 |      MouseMoveHooker |           NSMouseMoved | y=164.58984375 x=579.7890625
Hooker 2015-05-02 17:07:41.034235 |      MouseMoveHooker |           NSMouseMoved | y=164.58984375 x=575.62109375
Hooker 2015-05-02 17:07:41.050650 |      MouseMoveHooker |           NSMouseMoved | y=164.58984375 x=574.578125
