timestamp, mouse move rate, click rate, mouse press time, function key rate, function key press time, letter key rate,letter key press time, enter key rate, enter key press time, tab key rate, tab key press time, space key rate,space key press time, delete key rate, delete key press time, escape key rate, escape key press time,arrow key rate, arrow key press time, total keys rate, total keys press time
1.430941570640321016e+09,1.295850799332966972e+02,2.333333333333333370e-01,7.831517855326335445e-03,3.333333333333333287e-02,4.839098453521728863e-03,2.999999999999999889e-01,4.684702157974243025e-02,5.000000000000000278e-02,6.326103210449218403e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,3.969104687372843748e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000111e-01,9.770327011744181500e-02
1.430941630640321016e+09,4.635371157642868667e+01,1.166666666666666685e-01,6.510063012440999580e-03,3.333333333333333287e-02,3.954315185546874653e-03,1.499999999999999944e-01,2.093899647394815988e-02,5.000000000000000278e-02,6.674881776173909563e-03,8.333333333333332871e-02,1.541083256403605155e-02,3.333333333333333287e-02,9.655904769897461631e-03,1.666666666666666644e-02,8.338226874669392441e-02,1.666666666666666644e-02,4.241315523783365481e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.833333333333333592e-01,1.442585150400797489e-01
1.430941690640321016e+09,7.242094882650721388e+01,1.166666666666666685e-01,2.047085762023925868e-03,1.000000000000000056e-01,1.422324975331624303e-02,5.999999999999999778e-01,8.603563308715819757e-02,3.333333333333333287e-02,3.979667027791341377e-03,1.000000000000000056e-01,2.324635585149129394e-02,8.333333333333332871e-02,1.472268104553222691e-02,1.833333333333333204e-01,1.884105205535888811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000089e+00,1.610486388206481823e-01
1.430941750640321016e+09,1.715993165229965598e+02,1.833333333333333204e-01,2.737279733022054094e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.333333333333333259e-01,6.185483932495117188e-02,3.333333333333333287e-02,4.682381947835286169e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.166666666666666685e-01,4.860071738560994142e-02,1.166666666666666685e-01,2.413984934488932338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,1.392777880032857185e-01
1.430941810640321016e+09,7.166243277118157096e+01,1.499999999999999944e-01,6.660131613413492434e-03,1.833333333333333204e-01,2.897453308105468750e-02,4.000000000000000222e-01,5.691080888112386160e-02,5.000000000000000278e-02,7.218348979949951345e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,1.139053503672281947e-02,8.333333333333332871e-02,8.140683174133300781e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.833333333333333259e-01,1.126349091529846164e-01
1.430941870640321016e+09,1.066836893312434853e+02,2.000000000000000111e-01,4.254996776580810547e-03,8.333333333333332871e-02,1.094393730163574149e-02,4.000000000000000222e-01,6.584920485814411972e-02,3.333333333333333287e-02,3.094081083933512312e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666644e-02,4.582150777180989815e-03,1.833333333333333204e-01,2.790208657582600796e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.166666666666666741e-01,1.123714605967203739e-01
1.430941930640321016e+09,8.262521683995490207e+01,2.500000000000000000e-01,1.151241898536682073e-01,1.000000000000000056e-01,1.498696009318033900e-02,1.666666666666666644e-02,1.435601711273193446e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,7.819600900014241421e-03,1.666666666666666644e-02,1.147317886352539019e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,2.538948059082031181e-02
1.430941990640321016e+09,1.640441336938455947e+02,2.000000000000000111e-01,2.403486569722493651e-02,3.333333333333333287e-02,5.943202972412109028e-03,4.000000000000000222e-01,5.275572141011555805e-02,3.333333333333333287e-02,3.925518194834391045e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,1.747494935989379883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.166666666666667185e-01,8.009939193725586215e-02
1.430942050640321016e+09,1.158812750770210442e+02,1.000000000000000056e-01,3.332765897115071586e-03,1.666666666666666574e-01,3.220856984456380023e-02,5.999999999999999778e-01,8.598370154698689594e-02,3.333333333333333287e-02,1.902310053507487008e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,1.541744470596313407e-02,3.333333333333333287e-02,2.049247423807779803e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.166666666666666297e-01,1.375612735748291127e-01
1.430942110640321016e+09,7.275815976124985696e+01,1.166666666666666685e-01,4.405073324839273857e-02,1.666666666666666574e-01,1.829937696456909041e-02,5.000000000000000000e-01,7.462949355443318500e-02,6.666666666666666574e-02,5.179210503896077705e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,8.465214570363362862e-03,1.000000000000000056e-01,1.061577796936035226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.833333333333333037e-01,1.171890735626220648e-01
1.430942170640321016e+09,6.299125775139993522e+01,6.666666666666666574e-02,3.110469977060953753e-02,1.666666666666666574e-01,2.060860395431518555e-02,1.100000000000000089e+00,1.496439496676127134e-01,6.666666666666666574e-02,7.573036352793375246e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.472715218861897879e-02,1.666666666666666574e-01,3.826225996017455777e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666741e+00,2.508150021235148186e-01
1.430942230640321016e+09,2.121980858131385617e+02,1.833333333333333204e-01,5.409336090087890972e-03,8.333333333333332871e-02,1.079587141672770124e-02,1.333333333333333315e-01,1.975715160369873047e-02,1.666666666666666644e-02,1.686469713846842433e-03,5.000000000000000278e-02,1.320728858311970982e-02,3.333333333333333287e-02,5.187634627024332624e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.166666666666666519e-01,5.063441594441731725e-02
1.430942290640321016e+09,1.159422740226854813e+02,1.666666666666666574e-01,3.129784266153971296e-03,1.333333333333333315e-01,1.934672991434733050e-02,1.499999999999999944e-01,2.578504085540771554e-02,1.666666666666666644e-02,2.951133251190185720e-03,1.666666666666666644e-02,2.858519554138183594e-03,3.333333333333333287e-02,6.115265687306721890e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.499999999999999778e-01,5.705668926239013811e-02
